2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:00,,,,,,,,,,
"Race #126, Event #201: Senior Men 200m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:44,,,,,,,,,,
"Race #137, Event #206: Senior Women 200m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Farrar-Wellman, Ariel",WCC,00:43.9,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Morse, Alyson",Gig Harbor,00:45.7,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Smith, Chelsea",LCKC,00:46.0,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"McKeever, Katie",Gig Harbor,00:47.0,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Overton, Mia",OKC,00:47.4,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Tokos, Sarah",Rice Creek,00:47.5,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Gaetano, Lia",BPRC,00:50.4,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Ash, Cannie",LCKC,00:51.7,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"McNamee, Kathleen",WCC,00:52.2,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:48,,,,,,,,,,
"Race #138, Event #206: Senior Women 200m K1 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"McLain, Alex",LCKC,00:44.6,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Mallory, Nicole",OKC,00:45.0,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Dwyer, Macy",LCKC,00:47.6,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Paul, Karenna",LCKC,00:48.1,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Skolrood, Lydia",LCKC,00:50.2,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Shimabukuro, Rebecca",HCKT,00:59.0,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Lewis, Kelsey",OKC,01:00.8,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Bowers, Nancy",IND,01:22.2,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Russo, Ali",KCKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:24,,,,,,,,,,
"Race #185, Event #206: Senior Women 200m K1 Final A",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Farrar-Wellman, Ariel",WCC,00:43.9,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"McLain, Alex",LCKC,00:44.8,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Morse, Alyson",Gig Harbor,00:45.6,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Mallory, Nicole",OKC,00:45.7,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Smith, Chelsea",LCKC,00:46.3,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"McKeever, Katie",Gig Harbor,00:47.2,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Dwyer, Macy",LCKC,00:47.5,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Overton, Mia",OKC,00:47.6,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Tokos, Sarah",Rice Creek,00:47.7,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:28,,,,,,,,,,
"Race #186, Event #206: Senior Women 200m K1 Final B",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Paul, Karenna",LCKC,00:49.3,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Ash, Cannie",LCKC,00:50.2,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Skolrood, Lydia",LCKC,00:51.0,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Gaetano, Lia",BPRC,00:51.2,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"McNamee, Kathleen",WCC,00:51.8,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Lewis, Kelsey",OKC,00:58.3,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Shimabukuro, Rebecca",HCKT,00:59.0,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Bowers, Nancy",IND,01:24.4,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:32,,,,,,,,,,
"Race #187, Event #207: Senior Women 200m C2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Jones, Savannah",Gig Harbor,00:54.8,1,9,,,,,,
,"Sousley, Makenzie",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Moore, Laura",LCKC,01:17.8,2,7,,,,,,
,"Crawford, Anna",SFCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:52,,,,,,,,,,
"Race #139, Event #208: Juvenile Women 200m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Borm, Danielle",SDCKT,00:47.4,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Smith, Farran",LCKC,00:48.8,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Misterek, Noelle",Gig Harbor,00:51.4,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Potter, Gracyn",LCKC,00:54.2,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"D'Aniello, Giorgia",SCKC,00:54.9,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Poecher, Ina",Rice Creek,00:57.3,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Fielder, Drew",OKC,00:58.0,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Gorbet, Kaylee",OKC,00:58.1,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Rogers, Cassie",Rice Creek,01:01.1,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:56,,,,,,,,,,
"Race #140, Event #208: Juvenile Women 200m K1 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Borm, Leilani",SDCKT,00:46.9,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Cornforth, Bria",OKC,00:47.6,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Corrao, Mira",SDCKT,00:49.2,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Wilborn, Catherine",Gig Harbor,00:51.7,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Chino, Sakura",SCKC,00:52.0,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Defries, Waileia",Ikaika,00:53.7,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Danke, Irissa",Gig Harbor,00:54.4,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Sniatecki, Saylor",LCKC,00:58.8,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Martin, Kaley",LCKC,01:04.6,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:00,,,,,,,,,,
"Race #141, Event #208: Juvenile Women 200m K1 Heat 3",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Bevin, Morgan",Gig Harbor,00:49.9,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"McTigue, Kaya",Ikaika,00:51.3,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Teasley, Kota",LCKC,00:52.9,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Diaz, Gabi",LCKC,00:53.2,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Milner, Amanda",Gig Harbor,00:54.2,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Dubois, Claire",Rice Creek,00:54.8,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Ramirez, Geome",SDCKT,00:58.1,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Gall, Christa",OKC,01:00.0,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Reed, Brittany",SDCKT,01:00.2,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:36,,,,,,,,,,
"Race #188, Event #208: Juvenile Women 200m K1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Smith, Farran",LCKC,00:47.4,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Borm, Leilani",SDCKT,00:47.7,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Cornforth, Bria",OKC,00:47.8,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Borm, Danielle",SDCKT,00:47.9,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Corrao, Mira",SDCKT,00:49.6,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Bevin, Morgan",Gig Harbor,00:51.1,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"McTigue, Kaya",Ikaika,00:52.3,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Misterek, Noelle",Gig Harbor,00:52.5,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Wilborn, Catherine",Gig Harbor,00:52.8,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:04,,,,,,,,,,
"Race #142, Event #209: Junior Men 200m K2 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Kaleleiki, David",HCKT,00:39.1,1,0,,,,,,
,"Kaleoaloha, Kanoa",HCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Chee, Jon",Ikaika,00:39.6,2,0,,,,,,
,"Murn, Tom",Keystone,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Chiou, Payton",Gig Harbor,00:42.5,3,0,,,,,,
,"Warren, Austin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Garcia, Mana",Ikaika,00:42.8,4,0,,,,,,
,"Markowski, Brandon",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"DeNeergaard, Sev",LCKC,00:44.8,5,0,,,,,,
,"Wade, Tommy",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Ferreira, Alexandre",WCC,00:47.9,6,0,,,,,,
,"Landay, Noah",WCC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Chipi, Yoseph",UPCKC,,SCR,0,,,,,,
,"McCarthy, Henry",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:08,,,,,,,,,,
"Race #143, Event #209: Junior Men 200m K2 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Cross-Whiter, Miles",SCKC,00:38.1,1,0,,,,,,
,"Errez, Nathaniel",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Karlinsey, Ben",SCKC,00:41.1,2,0,,,,,,
,"Weyna, Michael",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Russell, Austin",SDCKT,00:41.5,3,0,,,,,,
,"Espinosa, Jonathan",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Puckett, Dylan",OKC,00:42.1,4,0,,,,,,
,"Turner, Joshua",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Capper, Jack",Gig Harbor,00:46.2,5,0,,,,,,
,"Barker, Justin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Kimsey, Dillon",LCKC,00:47.7,6,0,,,,,,
,"Hicks, Daniel",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:40,,,,,,,,,,
"Race #189, Event #209: Junior Men 200m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Cross-Whiter, Miles",SCKC,00:37.5,1,9,,,,,,
,"Errez, Nathaniel",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Puckett, Dylan",OKC,00:37.7,2,7,,,,,,
,"Turner, Joshua",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Kaleleiki, David",HCKT,00:38.8,3,5,,,,,,
,"Kaleoaloha, Kanoa",HCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Chee, Jon",Ikaika,00:40.2,4,3,,,,,,
,"Murn, Tom",Keystone,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Russell, Austin",SDCKT,00:40.6,5,2,,,,,,
,"Espinosa, Jonathan",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Karlinsey, Ben",SCKC,00:41.5,6,1,,,,,,
,"Weyna, Michael",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Chiou, Payton",Gig Harbor,00:42.0,7,0,,,,,,
,"Warren, Austin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Garcia, Mana",Ikaika,00:42.7,8,0,,,,,,
,"Markowski, Brandon",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"DeNeergaard, Sev",LCKC,00:42.7,9,0,,,,,,
,"Wade, Tommy",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:12,,,,,,,,,,
"Race #144, Event #210: Bantam Men 200m C1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Chevallier, Paul",SDCKT,00:53.0,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Grady, Jonathan",Gig Harbor,01:01.7,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Wickline, Ethan",Gig Harbor,01:03.9,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Surles, Edward",LCKC,01:12.1,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Ross, Jonathan",LCKC,01:15.5,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Ward, Will",LCKC,01:39.0,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Haack, Ian",LCKC,02:02.3,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Schuman, Isaiah",LCKC,02:06.5,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Kemp, Trey",LCKC,02:29.2,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:16,,,,,,,,,,
"Race #145, Event #210: Bantam Men 200m C1 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Kemp, Noah",LCKC,01:01.3,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Bue, Dylan",Gig Harbor,01:04.3,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Sexton, Camden",OKC,01:04.7,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Konoplev, Danila",WCC,01:05.6,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Gervasoni, Tyler",SFCKC,01:08.7,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Ferreira, Tomas",WCC,01:09.0,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Gregory, Ben",Gig Harbor,01:10.8,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Anderson, Brice",OKC,01:14.1,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Dickson, Jacob",LCKC,01:17.1,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:48,,,,,,,,,,
"Race #193, Event #210: Bantam Men 200m C1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Chevallier, Paul",SDCKT,00:53.8,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Grady, Jonathan",Gig Harbor,00:58.7,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Kemp, Noah",LCKC,00:59.9,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Bue, Dylan",Gig Harbor,01:03.9,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Sexton, Camden",OKC,01:04.7,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Konoplev, Danila",WCC,01:04.7,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Wickline, Ethan",Gig Harbor,01:06.5,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Ferreira, Tomas",WCC,01:08.0,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Gervasoni, Tyler",SFCKC,01:10.0,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 13:52,,,,,,,,,,
"Race #194, Event #211: Bantam Women 200m C1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Tieman, Ellie",Gig Harbor,01:00.0,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Chiou, Alyson",Gig Harbor,01:02.3,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Walter, Carson",Gig Harbor,01:02.5,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Grady, Sarah",Gig Harbor,01:16.2,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Farley-Klacik, Paige",LCKC,01:32.1,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Tucker, Ella",LCKC,01:51.7,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Rodriguez, Chloe",LCKC,02:14.7,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Thurmond, Cassie",LCKC,04:00.1,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Geib, Audrey",LCKC,,DNS,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:20,,,,,,,,,,
"Race #146, Event #212: Junior Women 200m K2 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Skolrood, Lydia",LCKC,00:45.0,1,0,,,,,,
,"Paul, Karenna",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Morse, Alyson",Gig Harbor,00:45.6,2,0,,,,,,
,"Bevin, Morgan",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Wilborn, Catherine",Gig Harbor,00:49.5,3,0,,,,,,
,"Misterek, Noelle",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Poecher, Ina",Rice Creek,00:52.9,4,0,,,,,,
,"Dubois, Claire",Rice Creek,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Schantz, Helen",SCKC,00:57.2,5,0,,,,,,
,"Buzard, Margaret",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Haack, Anastasia",LCKC,00:48.7,DQ,0,,,,,,
,"Teasley, Kota",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 9:24,,,,,,,,,,
"Race #147, Event #212: Junior Women 200m K2 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Smith, Farran",LCKC,00:44.7,1,0,,,,,,
,"Barlow, Samantha",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Defries, Kaiolu",Ikaika,00:50.6,2,0,,,,,,
